
---------- Begin Simulation Statistics ----------
simSeconds                                  11.575426                       # Number of seconds simulated (Second)
simTicks                                 11575426159000                       # Number of ticks simulated (Tick)
finalTick                                11575426159000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 132984.63                       # Real time elapsed on the host (Second)
hostTickRate                                 87043339                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17003392                       # Number of bytes of host memory used (Byte)
simInsts                                  31510968256                       # Number of instructions simulated (Count)
simOps                                    31510970532                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   236952                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     236952                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                      11575426200                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.367346                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.722230                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                     31776365717                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   561222                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                    31696890317                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                2823485                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            265956406                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         191787109                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               74751                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         11570222243                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.739523                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.494139                       # Number of insts issued each cycle (Count)
system.mem_ctrl.dram.bwTotal::cpu.inst         798011                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      123471564                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.dcache.prefetcher     81079624                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::l2cache.prefetcher   1377519586                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total        1988698987                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts             286210988                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts             73400815                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0      18205120                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1      17738676                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2      18289345                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3      18217592                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4      18403965                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5      17877340                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6      18013347                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7      17562388                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8      18024986                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9      17530059                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10     17633027                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11     17058054                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12     17854216                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13     17453207                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14     18529147                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15     17820519                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0       4461764                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1       4429361                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2       4586275                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3       4742226                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4       4750798                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5       4684563                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6       4590379                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7       4508740                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8       4681718                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9       4567140                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10      4452970                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11      4365015                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12      4634428                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13      4661322                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14      4726816                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15      4557300                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             14379080305723                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat           1431054940000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        19745536330723                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 50239.44                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            68989.44                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits            240942729                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits            41257252                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             84.18                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            56.21                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples     77411811                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   297.308034                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   178.750299                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   308.011761                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127     29240929     37.77%     37.77% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255     18383112     23.75%     61.52% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383      7160312      9.25%     70.77% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511      3755761      4.85%     75.62% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639      6084397      7.86%     83.48% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767      3203603      4.14%     87.62% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895      1616655      2.09%     89.71% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023      1449065      1.87%     91.58% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151      6517977      8.42%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total     77411811                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead        18317503232                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten      4697652160                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW              1582.447418                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW               405.829738                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                    15.53                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                12.36                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                3.17                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                78.47                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 11575426159000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy     277767241500                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy     147636771150                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy    1030357499220                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy   191856433320                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 913753941360.000122                       # Energy for refresh commands per rank (pJ) (Joule)
