
---------- Begin Simulation Statistics ----------
simSeconds                                  18.576066                       # Number of seconds simulated (Second)
simTicks                                 18576066476000                       # Number of ticks simulated (Tick)
finalTick                                18576066476000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 231328.71                       # Real time elapsed on the host (Second)
hostTickRate                                 80301603                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   18170436                       # Number of bytes of host memory used (Byte)
simInsts                                  46902717871                       # Number of instructions simulated (Count)
simOps                                    46902736359                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   202754                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     202754                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                     18576066523                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.792122                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.262432                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    23589897151                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                  470100                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   23851136773                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               1908140                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           139338719                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         54653061                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              27568                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        18555124974                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.285420                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.941233                       # Number of insts issued each cycle (Count)
system.l2cache.UpgradeReq.mshrMissRate::total     0.095238                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l2cache.UpgradeReq.avgMshrMissLatency::cpu0.data        20000                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l2cache.UpgradeReq.avgMshrMissLatency::cpu1.data        20000                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l2cache.UpgradeReq.avgMshrMissLatency::total        20000                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l2cache.WritebackClean.hits::writebacks   1744757246                       # number of WritebackClean hits (Count)
system.l2cache.WritebackClean.hits::total   1744757246                       # number of WritebackClean hits (Count)
system.l2cache.WritebackClean.accesses::writebacks   1744757246                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2cache.WritebackClean.accesses::total   1744757246                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2cache.WritebackDirty.hits::writebacks    273201663                       # number of WritebackDirty hits (Count)
system.l2cache.WritebackDirty.hits::total    273201663                       # number of WritebackDirty hits (Count)
system.l2cache.WritebackDirty.accesses::writebacks    273201663                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2cache.WritebackDirty.accesses::total    273201663                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2cache.power_state.pwrStateResidencyTicks::UNDEFINED 18576066476000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2cache.prefetcher.demandMshrMisses    109279056                       # demands not covered by prefetchs (Count)
system.l2cache.prefetcher.pfIssued           50153376                       # number of hwpf issued (Count)
system.l2cache.prefetcher.pfUnused             355524                       # number of HardPF blocks evicted w/o reference (Count)
system.l2cache.prefetcher.pfUseful            8520821                       # number of useful prefetch (Count)
system.l2cache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.l2cache.prefetcher.accuracy           0.169895                       # accuracy of the prefetcher (Count)
system.l2cache.prefetcher.coverage           0.072333                       # coverage brought by this prefetcher (Count)
system.l2cache.prefetcher.pfHitInCache       12960557                       # number of prefetches hitting in cache (Count)
system.l2cache.prefetcher.pfHitInMSHR        17609296                       # number of prefetches hitting in a MSHR (Count)
system.l2cache.prefetcher.pfHitInWB              1368                       # number of prefetches hit in the Write Buffer (Count)
system.l2cache.prefetcher.pfLate             30571221                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.l2cache.prefetcher.pfIdentified       73498049                       # number of prefetch candidates identified (Count)
system.l2cache.prefetcher.pfBufferHit        13551860                       # number of redundant prefetches already in prefetch queue (Count)
system.l2cache.prefetcher.pfInCache                 0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.l2cache.prefetcher.pfRemovedDemand      5552628                       # number of prefetches dropped due to a demand for the same address (Count)
system.l2cache.prefetcher.pfRemovedFull        103228                       # number of prefetches dropped due to prefetch queue size (Count)
system.l2cache.prefetcher.pfSpanPage          3430895                       # number of prefetches that crossed the page (Count)
system.l2cache.prefetcher.pfUsefulSpanPage      1093981                       # number of prefetches that is useful and crossed the page (Count)
system.l2cache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 18576066476000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2cache.tags.tagsInUse            637166.136508                       # Average ticks per tags in use ((Tick/Count))
system.l2cache.tags.totalRefs              6850689653                       # Total number of references to valid blocks. (Count)
system.l2cache.tags.sampledRefs             128076023                       # Sample count of references to valid blocks. (Count)
system.l2cache.tags.avgRefs                 53.489244                       # Average number of references to valid blocks. ((Count/Count))
system.l2cache.tags.warmupTick                  77000                       # The tick when the warmup percentage was hit. (Tick)
system.l2cache.tags.occupancies::writebacks    65.257240                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu0.inst   605.481257                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu0.data 319594.879648                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu0.dcache.prefetcher   525.139681                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu1.inst   604.765937                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu1.data 314212.891616                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu1.dcache.prefetcher   534.829029                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::l2cache.prefetcher  1022.892121                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.avgOccs::writebacks      0.001991                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu0.inst       0.018478                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu0.data       9.753262                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu0.dcache.prefetcher     0.016026                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu1.inst       0.018456                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu1.data       9.589016                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu1.dcache.prefetcher     0.016322                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::l2cache.prefetcher     0.031216                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::total          19.444767                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.occupanciesTaskId::1022        18808                       # Occupied blocks per task id (Count)
system.l2cache.tags.occupanciesTaskId::1024        13365                       # Occupied blocks per task id (Count)
system.l2cache.tags.ageTaskId_1022::0             196                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::1            1969                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::2           16429                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::3             213                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::4               1                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::0             188                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::1            1589                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::2           11474                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::3              83                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::4              31                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ratioOccsTaskId::1022     0.573975                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.ratioOccsTaskId::1024     0.407867                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.tagAccesses          109794120827                       # Number of tag accesses (Count)
system.l2cache.tags.dataAccesses         109794120827                       # Number of data accesses (Count)
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 18576066476000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.avgPriority_writebacks::samples  39482835.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu0.inst::samples     96944.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu0.data::samples  40652071.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu0.dcache.prefetcher::samples  14054191.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu1.inst::samples     96851.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu1.data::samples  40638050.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu1.dcache.prefetcher::samples  14074652.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_l2cache.prefetcher::samples  19244676.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.012633494500                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds       2314966                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds       2314966                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState            218621144                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState            37474348                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                    128859587                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                    39482872                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                  128859587                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                  39482872                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                    2152                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                     37                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        2.63                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       25.49                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                      22960                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6              128859587                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6              39482872                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                 31543283                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                 22917661                       # What read queue length does an incoming req see (Count)
