
---------- Begin Simulation Statistics ----------
simSeconds                                   3.040610                       # Number of seconds simulated (Second)
simTicks                                 3040609526000                       # Number of ticks simulated (Tick)
finalTick                                3040609526000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248928.30                       # Real time elapsed on the host (Second)
hostTickRate                                 12214801                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17139996                       # Number of bytes of host memory used (Byte)
simInsts                                  10693482148                       # Number of instructions simulated (Count)
simOps                                    10693664387                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    42958                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      42959                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      3040609622                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     5531107710                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 3227933                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    5582686621                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               7864796                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           189580614                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        133441587                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved             157522                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         3035792185                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.838955                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.052102                       # Number of insts issued each cycle (Count)
system.mem_ctrl.requestorReadAccesses::cpu0.inst       162339                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu0.data      4700840                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu0.dcache.prefetcher      3751045                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu1.inst       163235                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu1.data      4672107                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu1.dcache.prefetcher      3842361                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::l2cache.prefetcher      3461585                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks     12107884                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu0.inst   9511088618                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu0.data 240952285367                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu0.dcache.prefetcher 323163292576                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu1.inst   9526550412                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu1.data 237991596848                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu1.dcache.prefetcher 330527862534                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::l2cache.prefetcher 214415480459                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 73345428612999                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu0.inst     58587.82                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu0.data     51257.28                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu0.dcache.prefetcher     86152.87                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu1.inst     58360.95                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu1.data     50938.82                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu1.dcache.prefetcher     86022.07                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::l2cache.prefetcher     61941.42                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks   6057658.68                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu0.inst     10389696                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu0.data    300853696                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu0.dcache.prefetcher    240066560                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu1.inst     10447040                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu1.data    299014848                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu1.dcache.prefetcher    245911104                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::l2cache.prefetcher    221541440                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      1328224384                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu0.inst     10389696                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu1.inst     10447040                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total     20836736                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks    774904576                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    774904576                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu0.inst       162339                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu0.data      4700839                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu0.dcache.prefetcher      3751040                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu1.inst       163235                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu1.data      4672107                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu1.dcache.prefetcher      3842361                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::l2cache.prefetcher      3461585                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total         20753506                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks     12107884                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total        12107884                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu0.inst        3416978                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu0.data       98945193                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu0.dcache.prefetcher     78953433                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu1.inst        3435837                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu1.data       98340430                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu1.dcache.prefetcher     80875595                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::l2cache.prefetcher     72860865                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          436828331                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu0.inst      3416978                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu1.inst      3435837                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total        6852815                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks    254851723                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total         254851723                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks    254851723                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu0.inst       3416978                       # Total bandwidth to/from this memory ((Byte/Second))
