
---------- Begin Simulation Statistics ----------
simSeconds                                         30                       # Number of seconds simulated (Second)
simTicks                                 30000000000000                       # Number of ticks simulated (Tick)
finalTick                                30000000000000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  17827.35                       # Real time elapsed on the host (Second)
hostTickRate                               1682807455                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16971636                       # Number of bytes of host memory used (Byte)
simInsts                                   4729241886                       # Number of instructions simulated (Count)
simOps                                     4729242705                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   265280                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     265280                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                       968094102                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     3693160759                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 3800675                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    3462316046                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued              25386499                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           663875911                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        381617430                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                136                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          968006305                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              3.576749                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.700789                       # Number of insts issued each cycle (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6                  28794                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                   292                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                    10104                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                     4930                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                     2899                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                     1882                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                     1476                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                     1184                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                     1096                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                      888                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                      779                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                      640                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                     593                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                     550                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                     507                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                     274                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                     197                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                     106                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                      67                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                      56                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                      51                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                      44                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                      76                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                      86                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                      88                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                      76                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                      29                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                      22                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                      26                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                      37                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                      25                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                       7                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                       7                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                      16                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                      17                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                      17                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                      18                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                      17                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                      17                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                      17                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                      16                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                      16                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                      16                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                      16                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                      16                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                      16                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                      16                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                      16                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                      16                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                       0                       # What write queue length does an incoming req see (Count)
